hotel_id,place_id,display_name,formatted_address
hyd068,ChIJwcRLc-WZyzsRvOF0NiIbHis,Dash Hotels - Affordable Luxury,"4-2-708, Shakthi Ganapathi Temple, 2nd, 3rd, 4th, behind Shakti Ganesh Temple, Ramkoti, King Koti, Kachiguda, Hyderabad, Hyderguda, Telangana 500001, India"
hyd069,ChIJNaE2hRgKyzsRizyopiX26Dc,Sitara Luxury Hotel Ramoji Film City,"Ramoji Film City Main Rd, Hyderabad, Telangana 501512, India"
hyd070,ChIJ5YtgrUuXyzsRmJQmzwzLQU4,Treebo Destination Inn,"20, 6-3-349, Alpha Business Centre, lower ground floor Nagarjuna Circle, 2A, Rd Number 1, Dwarakapuri, Banjara Hills, Hyderabad, Telangana 500034, India"
hyd071,ChIJk6_fjN-TyzsRTNY0dJ8Q1IQ,Avasa,"Survey No. 64 15, 24 25 & 26, Hitech City Main Rd, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India"
hyd072,ChIJCQd-cseTyzsRpUNAuDIl_Jw,Marriott Executive Apartments Hyderabad,"Level 10, Survey No 133, SLN Terminus, beside Botanical Garden Road, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana 500032, India"
hyd073,ChIJC-VozeiTyzsR34Gax4Fu-jI,Fairfield by Marriott Hyderabad Gachibowli,"Road No. 2, Financial District, Gachibowli, Hyderabad, Telangana 500032, India"
hyd074,ChIJd4g3KoCTyzsRrtDi-qrw-nA,Oakwood Residence Kapil Hyderabad,"115 /1, Road No. 2, Financial District, Gachibowli, Hyderabad, Nanakramguda, Telangana 500032, India"
hyd075,ChIJW4KHPq69yzsRFv-wq0bJNAg,Citadel Hotels & Conventions By Vinnca,"Airport Road, Opp. METRO Wholesale, NH 44, Shamshabad, Gaganpahad, Telangana 500052, India"
hyd076,ChIJaRcz9vqTyzsRZpE9AnUyHng,Peerless Hotel Hyderabad,"Plot No.15 to 18, near Biodiversity Complex, Silpa Gram Craft Village, Gachibowli, Hyderabad, Telangana 500032, India"
hyd077,ChIJfYqH2aCRyzsRTAU-zj904yA,Mango Suites - Viera,"11A, Road No 3, Film Nagar, near Apollo Hospital, MLA Colony, Jubilee Hills, Hyderabad, Telangana 500033, India"
hyd078,ChIJjfKBl8yTyzsRw160FjkcFts,Siesta Hitech Hyderabad,"55, Gachibowli - Miyapur Rd, Kondapur, Hanuman Nagar, Marthanda Nagar, Shilpa Hills, Hyderabad, Telangana 500084, India"
hyd079,ChIJx07AB-mhyzsR8T07zYbAXRc,"Taj Banjara, Hyderabad","CC5X+VGR, Rd Number 1, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India"
hyd080,ChIJYduvo3-TyzsRjEnd5DsLaEk,Regenta One,"115/1, ISB Road, Financial District, Nanakramguda, Gachibowli, Financial District, Hyderabad, Nanakramguda, Telangana 500032, India"
hyd081,ChIJ4Utij4aTyzsRDg7WWPNOBX0,Holiday Inn Express & Suites Hyderabad Gachibowli,"Road No. 2, Madhava Reddy Colony, Gachibowli, Hyderabad, Telangana 500032, India"
hyd082,ChIJUStz8p--yzsRXqCH-RnwR4A,Hotel O A R International,"National Highway 44, Plot. No.29 & 30, beside Tredent Hospital, opposite Hotel Hyderabad Grand, Shamshabad, Hyderabad, Telangana 501218, India"
hyd083,ChIJP1otb96TyzsRNl9DmVbE1kg,Sapphire Pearl,"Plot No 34, Behind IBIS Hotel , Near Medicover Hospital Madhapur, Patrika Nagar, HITEC City, Hyderabad, Telangana 500081, India"
hyd084,ChIJobxfUvmTyzsRP94YscwOfK0,Super Townhouse Whiteridge Gachibowli Near AIG Hospital,"Sri Shyam Nagar, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032, India"
hyd085,ChIJ_Vp8BsyTyzsR5C_pCh9hfE0,KHYATHI HOTELS,"Plot No. 148/B, Hemalatha Nivas, Rd Number 3, Kondapur, Hanuman Nagar, Jubilee Garden Layout, Hyderabad, Telangana 500084, India"
hyd086,ChIJzYEG27mQyzsRzP0k1skpBFQ,Super Townhouse 359 Begumpet Near Hyderabad Central,"Opposite: Country Club, Railway Station, 7-1-119/3a, Greenlands Rd, near Begumpet, Leelanagar, Begumpet, Hyderabad, Telangana 500016, India"
hyd087,ChIJ-QNFIpCZyzsR7Xvkl6D_EaU,Hotel Tara International,"15-2-399, Siddiamber Bazar Rd, Siddiamber Bazar, Kishan Gunj, Jam Bagh, Hyderabad, Telangana 500063, India"
hyd088,ChIJU50HZF-RyzsRzgZkqOhMK6w,Prime Hitech Service Apartments,"1st Floor, C block, Fresh Living Apartments,, Vittal Rao Nagar, Madhapur,, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081, India"
hyd089,ChIJP5B0lZ-XyzsRZQE3Aew1VT4,Goldhorn Hotels Mehdipatnam Near Snt Ann's college,"Apoorva Hospital, Park, St Ann's College Road, opposite Bank of India, near Arvind Eye Hospital, Santosh Nagar, Mehdipatnam, Hyderabad, Telangana 500006, India"
hyd090,ChIJw-MCKzSYyzsRNGvxUsetab0,HOTEL SOHAIL,"No-16-8-992, Government Printing Press Rd, beside Government Hospital, Officers Colony, Malakpet, Hyderabad, Telangana 500036, India"
hyd091,ChIJkfZ6us6QyzsRPab4t83JCog,OYO Grandeur By orbit Hotels Near Chennai shopping mall,"8-3-945/A/1/1, Ameerpet Rd, opp. Chennai Shopping Mall, beside New Science College Lane, Nagarjuna Nagar colony, Yella Reddy Guda, Hyderabad, Telangana 500073, India"
hyd092,ChIJIXN0qS2byzsRwSNa203Kwlw,Townhouse De Alphabet,"samshabad airport, balaji hospital, NCL Enclave South, Caton Residential Twp, Bolarum, Hyderabad, Secunderabad, Telangana 500100, India"
hyd093,ChIJe46BbwCRyzsRFDvNHa1GkAs,Hotel Devi Grand,"Moosapet 'X' Roads, Plot No. 11-5-152, Moosapet Rd, Bhavani Nagar, Moosapet, Hyderabad, Telangana 500018, India"
