hotel_name,hotel_id,rating,rating_description,review_count,star_rating,location,nearest_landmark,Distance_to_Landmark(in_km),price_per_night,tax,city,state,price_range,latitude,longitude,hotel_type,room_types,data_quality_score,star_rating_clean,has_coordinates,amenity_free_wifi,amenity_air_conditioning,amenity_24_7_front_desk,amenity_spa,amenity_pool,amenity_gym,amenity_restaurant,amenity_room_service,amenity_business_center,amenity_meeting_rooms,amenity_bar,amenity_swimming_pool,amenity_parking,amenity_travel_desk,amenity_airport_shuttle,amenity_conference_hall,amenity_valet_parking,total_amenities_count
Radha Regent,3798,3.5,Unknown,24.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.8368165,77.6616072,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Oterra Bengaluru Electronics City,2991,3.8,Unknown,50.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.8502543,77.6603143,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Keys,3588,3.7,Unknown,71.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.8797375,77.6467821,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Parijata Grand,4339,4.2,Unknown,425.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0145056,77.5542784,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chairman's Resort,1098,3.7,Unknown,78.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0586734,77.5861118,Resort,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
Vivanta by Taj,3438,4.8,Unknown,58.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9867045,77.7376125,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Melody Inn Service Apartments,49,3.5,Unknown,358.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9793335,77.7512766,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Golden Tulip,4480,3.4,Unknown,175.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.8401733,77.6595099,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Shravanthi Sarovar Portico,2652,3.2,Unknown,63.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9074106,77.5985357,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Petromax Lights,2115,4.1,Unknown,373.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9244639,77.6668516,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mastiff Hotel,3156,3.7,Unknown,170.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.982791,77.5962731,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ashraya International,2452,3.6,Unknown,260.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9836868,77.593452,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
High Gates,922,3.9,Unknown,302.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9750346,77.6031873,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
St. Mark's Hotel,4630,3.7,Unknown,376.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.969222,77.6001631,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Himalayan Inn,547,3.3,Unknown,101.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9786736,77.6369749,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Octave Fairmont Suites,3397,3.3,Unknown,29.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9792646,77.6377002,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Chancery Pavilion,2078,3.9,Unknown,372.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9658035,77.5986722,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Ritz-Carlton,757,3.4,Unknown,199.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9677136,77.6018332,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Welcomhotel,2198,3.8,Unknown,300.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9689715,77.6143299,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S Comfort Inn,3601,3.9,Unknown,33.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9708303,77.6471428,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brigade Homestead,1873,3.9,Unknown,76.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9431377,77.5848848,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pleasant Boulevard,3096,3.9,Unknown,182.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9394567,77.6286611,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Oyo Olivia Comforts,4367,3.5,Unknown,211.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9403822,77.62697,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Athaśrī Infantry,2305,4.0,Unknown,498.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9796317,77.6038432,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Pommels,1886,3.9,Unknown,291.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0243802,77.6420515,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Regal Suites,4422,4.1,Unknown,190.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0236528,77.6399415,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Fern Residency - Yeshwanthpur,1643,3.7,Unknown,138.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0271615,77.5438622,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Krishinton Suites,4114,3.3,Unknown,461.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0233133,77.5627482,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Global Wings,4456,4.2,Unknown,468.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0179258,77.652116,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Citrus Cunningham,2457,3.9,Unknown,449.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9860345,77.5953782,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Icon Grand by Bhagini,3968,4.2,Unknown,374.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9550277,77.7158771,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hotel Race View,3065,3.3,Unknown,393.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.984042,77.5779534,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
De Venetian,4166,3.8,Unknown,186.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9645649,77.7164868,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Greens Bar and Restaurant,4602,3.3,Unknown,444.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9239862,77.6544939,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Gokul Majestic Lodging,837,3.6,Unknown,470.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9741176,77.5755788,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UT Elegance,2388,3.9,Unknown,310.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9770735,77.5786338,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
West Fort Hotel,602,3.5,Unknown,175.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.979031,77.5640807,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Sandeś Kingston,3429,3.9,Unknown,97.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9787994,77.5776226,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Aloft Bengaluru Cessna Business Park,1895,3.8,Unknown,400.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9370136,77.6951215,Business,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FabHotel 4 Seasons,3317,4.2,Unknown,374.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9179289,77.6241187,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Goldfinch Hotel,2275,3.5,Unknown,315.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9854666,77.5792748,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ibis Hotel,4295,3.4,Unknown,372.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9006544,77.6320397,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
The Elanza Hotel,1583,3.4,Unknown,291.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9652521,77.601996,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Transtree Hotel,4566,4.0,Unknown,396.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9560092,77.7430419,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Svenska,4498,4.1,Unknown,59.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.839372,77.6592546,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vividus Hotel Bangalore,3807,3.9,Unknown,51.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9847491,77.5783723,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Comet,1071,4.0,Unknown,482.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9613652,77.7012525,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Woodlands,1776,4.0,Unknown,454.0,3.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9645621,77.5948927,Budget,"Standard Room, Deluxe Room",100.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Royal Orchid Hotel and Convention Centre,4455,4.1,Unknown,184.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0863776,77.5919964,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Royal Orchid Central,1284,3.5,Unknown,455.0,4.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9750159,77.6153372,Budget,"Standard Room, Deluxe Room",100.0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Park Residency,2629,3.2,Unknown,446.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9728066,77.6079065,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ramanashree Richmond,4406,3.9,Unknown,483.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9662122,77.5948579,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Grand Serenity Apartment Hotel,3904,4.4,Unknown,141.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9749118,77.6387735,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Fairfield by Marriott,3607,3.4,Unknown,342.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9818421,77.7091201,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Sulit Whitefield,3977,4.0,Unknown,32.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9760677,77.7177482,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lemon Tree Premier,2758,3.5,Unknown,403.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9872568,77.6168799,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Shangri-La,1327,4.2,Unknown,309.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.992001,77.5881897,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Citrus Classic,4440,4.2,Unknown,265.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9232591,77.6716416,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Marriot Hotel,3688,3.8,Unknown,146.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9795381,77.7281346,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DoubleTree Suites by Hilton,1652,3.4,Unknown,407.0,4.5,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9192104,77.6650726,Budget,"Standard Room, Deluxe Room",100.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Olive Hotel,3431,3.4,Unknown,221.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9820572,77.6456726,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Paul,3827,3.5,Unknown,227.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9537716,77.6394318,Budget,"Standard Room, Deluxe Room",100.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sri Udupi Park,3459,3.5,Unknown,64.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9618167,77.716394,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bloom,2243,3.4,Unknown,465.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9707907,77.7129319,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The DEN,1374,4.2,Unknown,371.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9874018,77.7332049,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bhagini Ikon,740,3.4,Unknown,350.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9555004,77.7143827,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Gate of Karma,4432,3.3,Unknown,37.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0710053,77.5041226,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Holiday Inn Express & Suites,868,4.2,Unknown,230.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9799903,77.5784707,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Inn@Silicon Valley,1141,3.7,Unknown,253.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9178828,77.6238062,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Taj Yeshwantpur,998,4.8,Unknown,155.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0291792,77.5409571,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
The Leela Bhartiya City,1338,4.4,Unknown,495.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0840486,77.6428001,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Fortune Select JP Cosmos,3976,3.8,Unknown,234.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9894764,77.5949017,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
KSTDC Kumar Krupa,1100,3.2,Unknown,135.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9907794,77.5811436,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hilton Bengaluru Embassy Manyata Business Park,1133,4.1,Unknown,21.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0424779,77.6206056,Business,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hilton Garden Inn Bengaluru Embassy Manyata Business Park,3492,4.1,Unknown,233.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,13.0418354,77.6201145,Business,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kerala Cafe,2926,4.0,Unknown,483.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.8906876,77.4584561,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Northern Suites,3423,3.8,Unknown,184.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9604743,77.7138933,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Royal Orchid Suites,60,3.4,Unknown,22.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9668312,77.7511961,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Icon Suites by Bhagini,1939,3.7,Unknown,334.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9515383,77.7035326,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Park Bangalore,2237,4.0,Unknown,67.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9740563,77.6194526,Budget,"Standard Room, Deluxe Room",100.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bloom Hub,4572,3.6,Unknown,462.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9468258,77.6991641,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Oyo Town House 363,1079,3.2,Unknown,79.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9157905,77.6984123,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Aloft,3388,3.4,Unknown,325.0,4.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9903162,77.7326467,Budget,"Standard Room, Deluxe Room",100.0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Zuri,4567,3.9,Unknown,423.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9899692,77.7231717,Budget,"Standard Room, Deluxe Room",100.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Octave Brookefield Suites,941,3.6,Unknown,199.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9574346,77.7147082,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mojatel by Icon,1081,4.1,Unknown,112.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9656193,77.7138513,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Earth Hotels,188,3.3,Unknown,448.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9778718,77.7119218,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Treebo SLN Heritage,2284,3.8,Unknown,58.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9599396,77.7217521,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Pheonix,2086,3.9,Unknown,406.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9602342,77.7201773,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CN Pearl,4531,3.9,Unknown,301.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9599706,77.7169957,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Oyo Townhouse,2024,4.1,Unknown,331.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Bangalore,Karnataka,Unknown,12.9610376,77.7177773,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
