hotel_id,place_id,display_name,formatted_address
che043,ChIJmfqIrVZmUjoRRjRhGhTrlbI,UPAR Hotels T Nagar,"13, Gopalakrishna St, T. Nagar, Chennai, Tamil Nadu 600017, India"
che044,ChIJVX3ZHbJnUjoRSc3Z56QCng8,Novotel Chennai Chamiers Road,"City Centre, near Boat Club Road, &, Nandanam, Chennai, Tamil Nadu 600035, India"
che045,ChIJsQVdIcJmUjoRb7SYkLj2mMk,Hotel Greenpark Chennai,"N.S.K. Salai, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026, India"
che046,ChIJ75YTQ3hvUjoRwYamlWzMCDY,Hotel AKMG Towers - Chennai,"7, 11, Stringer St, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India"
che047,ChIJx8fNjgdmUjoREyBqjHHBBcs,Super Hotel O Park Town Near Nehru Stadium,"hotel, 36/42, Thiruvengadam St, near Golden Tower, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che048,ChIJ21FzxCVbUjoRC3Ymi_TbPgQ,Four Points by Sheraton Chennai OMR,"Survey, No 169 Plot 1B, Four Points 1, 1A, Rajiv Gandhi Salai, Kumaran Nagar, Sholinganallur, Chennai, Tamil Nadu 600119, India"
che049,ChIJHzRvhx9mUjoRx8j-nUz8-n8,Hotel Thaj Regency,"300, Triplicane High Rd, Padupakkam, Triplicane, Chennai, Tamil Nadu 600005, India"
che050,ChIJFRmpU0BmUjoRHcEpfntSByE,HOTEL CRYSTAL PARK,"51/22, Model School Rd, OPP. U.S CONSULATE, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India"
che051,ChIJ_emzOxlvUjoRBQehURLotfI,Sun City Chennai,"16/1, Bommu chetty street, Edapalaiyam, George Town, Chennai, Tamil Nadu 600003, India"
che052,ChIJj6glq2hmUjoRWtToHiA3J-w,"Park Avenue Hotel, Chennai","No. 67, 84, Nungambakkam High Road, Block Z, Tirumurthy Nagar, Nungambakkam, Subba Road Avenue, Nungambakkam, Chennai, Tamil Nadu 600034, India"
che053,ChIJj6lvXtlgUjoR456qkQA5WYQ,"Lemon Tree Hotel, Shimona Chennai","31/3, Mount Poonamallee Rd, Parthasarathy Nagar, Manapakkam, Chennai, Tamil Nadu 600089, India"
che054,ChIJT0xM3RhhUjoRziO4nRaph3s,Palette - Hotel chennai le palace,"5/9, Arcot Rd, Karambakkam, Devi Nagar, Porur, Chennai, Tamil Nadu 600116, India"
che055,ChIJKWEPMjplUjoRsf32BRQ97E8,S R Residency,"39, 15, Raja Muthiah Rd, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
